message_id,variant_filename,vocab_type,codepoint,salt_mode,fragment_max_positions,n_insert_subject,n_insert_body,body_part_found,subject_targets,body_targets
00214.1367039e50dc6b7adb0f2aa8aba83216,00214__salted__extended__cp200C__single.1367039e50dc6b7adb0f2aa8aba83216,extended,200C,single,,1,3,True,"[{""original_token"": ""Dare"", ""salted_token"": ""Da‌re"", ""start"": 3, ""end"": 7, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""dare"", ""salted_token"": ""da‌re"", ""start"": 4, ""end"": 8, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""annuity"", ""salted_token"": ""an‌nuity"", ""start"": 38, ""end"": 45, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‌aranteed"", ""start"": 59, ""end"": 69, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00214.1367039e50dc6b7adb0f2aa8aba83216,00214__salted__extended__cp200D__single.1367039e50dc6b7adb0f2aa8aba83216,extended,200D,single,,1,3,True,"[{""original_token"": ""Dare"", ""salted_token"": ""Da‍re"", ""start"": 3, ""end"": 7, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""dare"", ""salted_token"": ""da‍re"", ""start"": 4, ""end"": 8, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""annuity"", ""salted_token"": ""an‍nuity"", ""start"": 38, ""end"": 45, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‍aranteed"", ""start"": 59, ""end"": 69, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00214.1367039e50dc6b7adb0f2aa8aba83216,00214__salted__extended__cp00AD__single.1367039e50dc6b7adb0f2aa8aba83216,extended,00AD,single,,1,3,True,"[{""original_token"": ""Dare"", ""salted_token"": ""Da­re"", ""start"": 3, ""end"": 7, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""dare"", ""salted_token"": ""da­re"", ""start"": 4, ""end"": 8, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""annuity"", ""salted_token"": ""an­nuity"", ""start"": 38, ""end"": 45, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Guaranteed"", ""salted_token"": ""Gu­aranteed"", ""start"": 59, ""end"": 69, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00217.43b4ef3d9c56cf42be9c37b546a19e78,00217__salted__extended__cp200B__single.43b4ef3d9c56cf42be9c37b546a19e78,extended,200B,single,,1,0,False,"[{""original_token"": ""MLM"", ""salted_token"": ""ML​M"", ""start"": 56, ""end"": 59, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00217.43b4ef3d9c56cf42be9c37b546a19e78,00217__salted__extended__cp200C__single.43b4ef3d9c56cf42be9c37b546a19e78,extended,200C,single,,1,0,False,"[{""original_token"": ""MLM"", ""salted_token"": ""ML‌M"", ""start"": 56, ""end"": 59, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00217.43b4ef3d9c56cf42be9c37b546a19e78,00217__salted__extended__cp200D__single.43b4ef3d9c56cf42be9c37b546a19e78,extended,200D,single,,1,0,False,"[{""original_token"": ""MLM"", ""salted_token"": ""ML‍M"", ""start"": 56, ""end"": 59, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00217.43b4ef3d9c56cf42be9c37b546a19e78,00217__salted__extended__cp00AD__single.43b4ef3d9c56cf42be9c37b546a19e78,extended,00AD,single,,1,0,False,"[{""original_token"": ""MLM"", ""salted_token"": ""ML­M"", ""start"": 56, ""end"": 59, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00224.0654fe0af51e1dcefa0eb66eb932f55f,00224__salted__extended__cp200B__single.0654fe0af51e1dcefa0eb66eb932f55f,extended,200B,single,,1,3,True,"[{""original_token"": ""ASSISTANCE"", ""salted_token"": ""AS​SISTANCE"", ""start"": 7, ""end"": 17, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Dear"", ""salted_token"": ""De​ar"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""sir"", ""salted_token"": ""si​r"", ""start"": 5, ""end"": 8, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""dear"", ""salted_token"": ""de​ar"", ""start"": 1528, ""end"": 1532, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00224.0654fe0af51e1dcefa0eb66eb932f55f,00224__salted__extended__cp200C__single.0654fe0af51e1dcefa0eb66eb932f55f,extended,200C,single,,1,3,True,"[{""original_token"": ""ASSISTANCE"", ""salted_token"": ""AS‌SISTANCE"", ""start"": 7, ""end"": 17, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Dear"", ""salted_token"": ""De‌ar"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""sir"", ""salted_token"": ""si‌r"", ""start"": 5, ""end"": 8, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""dear"", ""salted_token"": ""de‌ar"", ""start"": 1528, ""end"": 1532, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00224.0654fe0af51e1dcefa0eb66eb932f55f,00224__salted__extended__cp200D__single.0654fe0af51e1dcefa0eb66eb932f55f,extended,200D,single,,1,3,True,"[{""original_token"": ""ASSISTANCE"", ""salted_token"": ""AS‍SISTANCE"", ""start"": 7, ""end"": 17, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Dear"", ""salted_token"": ""De‍ar"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""sir"", ""salted_token"": ""si‍r"", ""start"": 5, ""end"": 8, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""dear"", ""salted_token"": ""de‍ar"", ""start"": 1528, ""end"": 1532, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00224.0654fe0af51e1dcefa0eb66eb932f55f,00224__salted__extended__cp00AD__single.0654fe0af51e1dcefa0eb66eb932f55f,extended,00AD,single,,1,3,True,"[{""original_token"": ""ASSISTANCE"", ""salted_token"": ""AS­SISTANCE"", ""start"": 7, ""end"": 17, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Dear"", ""salted_token"": ""De­ar"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""sir"", ""salted_token"": ""si­r"", ""start"": 5, ""end"": 8, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""dear"", ""salted_token"": ""de­ar"", ""start"": 1528, ""end"": 1532, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00228.cf58326ab05a757c7e759acc8d6b360d,00228__salted__extended__cp200B__single.cf58326ab05a757c7e759acc8d6b360d,extended,200B,single,,1,3,True,"[{""original_token"": ""kindly"", ""salted_token"": ""ki​ndly"", ""start"": 21, ""end"": 27, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""ASSISTANCE"", ""salted_token"": ""AS​SISTANCE"", ""start"": 29, ""end"": 39, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""assistance"", ""salted_token"": ""as​sistance"", ""start"": 341, ""end"": 351, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""re​ceive"", ""start"": 744, ""end"": 751, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00228.cf58326ab05a757c7e759acc8d6b360d,00228__salted__extended__cp200C__single.cf58326ab05a757c7e759acc8d6b360d,extended,200C,single,,1,3,True,"[{""original_token"": ""kindly"", ""salted_token"": ""ki‌ndly"", ""start"": 21, ""end"": 27, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""ASSISTANCE"", ""salted_token"": ""AS‌SISTANCE"", ""start"": 29, ""end"": 39, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""assistance"", ""salted_token"": ""as‌sistance"", ""start"": 341, ""end"": 351, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""re‌ceive"", ""start"": 744, ""end"": 751, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00228.cf58326ab05a757c7e759acc8d6b360d,00228__salted__extended__cp200D__single.cf58326ab05a757c7e759acc8d6b360d,extended,200D,single,,1,3,True,"[{""original_token"": ""kindly"", ""salted_token"": ""ki‍ndly"", ""start"": 21, ""end"": 27, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""ASSISTANCE"", ""salted_token"": ""AS‍SISTANCE"", ""start"": 29, ""end"": 39, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""assistance"", ""salted_token"": ""as‍sistance"", ""start"": 341, ""end"": 351, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""re‍ceive"", ""start"": 744, ""end"": 751, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00228.cf58326ab05a757c7e759acc8d6b360d,00228__salted__extended__cp00AD__single.cf58326ab05a757c7e759acc8d6b360d,extended,00AD,single,,1,3,True,"[{""original_token"": ""kindly"", ""salted_token"": ""ki­ndly"", ""start"": 21, ""end"": 27, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""ASSISTANCE"", ""salted_token"": ""AS­SISTANCE"", ""start"": 29, ""end"": 39, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""assistance"", ""salted_token"": ""as­sistance"", ""start"": 341, ""end"": 351, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""re­ceive"", ""start"": 744, ""end"": 751, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00231.8c72952de376293bc38d30834c0bb580,00231__salted__extended__cp200B__single.8c72952de376293bc38d30834c0bb580,extended,200B,single,,1,0,False,"[{""original_token"": ""HGH"", ""salted_token"": ""HG​H"", ""start"": 5, ""end"": 8, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00231.8c72952de376293bc38d30834c0bb580,00231__salted__extended__cp200C__single.8c72952de376293bc38d30834c0bb580,extended,200C,single,,1,0,False,"[{""original_token"": ""HGH"", ""salted_token"": ""HG‌H"", ""start"": 5, ""end"": 8, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00231.8c72952de376293bc38d30834c0bb580,00231__salted__extended__cp200D__single.8c72952de376293bc38d30834c0bb580,extended,200D,single,,1,0,False,"[{""original_token"": ""HGH"", ""salted_token"": ""HG‍H"", ""start"": 5, ""end"": 8, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00231.8c72952de376293bc38d30834c0bb580,00231__salted__extended__cp00AD__single.8c72952de376293bc38d30834c0bb580,extended,00AD,single,,1,0,False,"[{""original_token"": ""HGH"", ""salted_token"": ""HG­H"", ""start"": 5, ""end"": 8, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00233.3c32285387ebc0675adb029b9e20e581,00233__salted__extended__cp200B__single.3c32285387ebc0675adb029b9e20e581,extended,200B,single,,1,3,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu​aranteed"", ""start"": 7, ""end"": 17, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""receive"", ""salted_token"": ""re​ceive"", ""start"": 809, ""end"": 816, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma​ilings"", ""start"": 821, ""end"": 829, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""communication"", ""salted_token"": ""co​mmunication"", ""start"": 873, ""end"": 886, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00233.3c32285387ebc0675adb029b9e20e581,00233__salted__extended__cp200C__single.3c32285387ebc0675adb029b9e20e581,extended,200C,single,,1,3,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‌aranteed"", ""start"": 7, ""end"": 17, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""receive"", ""salted_token"": ""re‌ceive"", ""start"": 809, ""end"": 816, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma‌ilings"", ""start"": 821, ""end"": 829, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""communication"", ""salted_token"": ""co‌mmunication"", ""start"": 873, ""end"": 886, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00233.3c32285387ebc0675adb029b9e20e581,00233__salted__extended__cp200D__single.3c32285387ebc0675adb029b9e20e581,extended,200D,single,,1,3,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‍aranteed"", ""start"": 7, ""end"": 17, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""receive"", ""salted_token"": ""re‍ceive"", ""start"": 809, ""end"": 816, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma‍ilings"", ""start"": 821, ""end"": 829, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""communication"", ""salted_token"": ""co‍mmunication"", ""start"": 873, ""end"": 886, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00233.3c32285387ebc0675adb029b9e20e581,00233__salted__extended__cp00AD__single.3c32285387ebc0675adb029b9e20e581,extended,00AD,single,,1,3,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu­aranteed"", ""start"": 7, ""end"": 17, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""receive"", ""salted_token"": ""re­ceive"", ""start"": 809, ""end"": 816, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma­ilings"", ""start"": 821, ""end"": 829, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""communication"", ""salted_token"": ""co­mmunication"", ""start"": 873, ""end"": 886, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00236.a46588c69d43e80c618038b95eff2893,00236__salted__extended__cp200B__single.a46588c69d43e80c618038b95eff2893,extended,200B,single,,0,3,True,[],"[{""original_token"": ""MASTERCARD"", ""salted_token"": ""MA​STERCARD"", ""start"": 1271, ""end"": 1281, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""payable"", ""salted_token"": ""pa​yable"", ""start"": 1567, ""end"": 1574, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Postal"", ""salted_token"": ""Po​stal"", ""start"": 2189, ""end"": 2195, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00236.a46588c69d43e80c618038b95eff2893,00236__salted__extended__cp200C__single.a46588c69d43e80c618038b95eff2893,extended,200C,single,,0,3,True,[],"[{""original_token"": ""MASTERCARD"", ""salted_token"": ""MA‌STERCARD"", ""start"": 1271, ""end"": 1281, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""payable"", ""salted_token"": ""pa‌yable"", ""start"": 1567, ""end"": 1574, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Postal"", ""salted_token"": ""Po‌stal"", ""start"": 2189, ""end"": 2195, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00236.a46588c69d43e80c618038b95eff2893,00236__salted__extended__cp200D__single.a46588c69d43e80c618038b95eff2893,extended,200D,single,,0,3,True,[],"[{""original_token"": ""MASTERCARD"", ""salted_token"": ""MA‍STERCARD"", ""start"": 1271, ""end"": 1281, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""payable"", ""salted_token"": ""pa‍yable"", ""start"": 1567, ""end"": 1574, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Postal"", ""salted_token"": ""Po‍stal"", ""start"": 2189, ""end"": 2195, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00236.a46588c69d43e80c618038b95eff2893,00236__salted__extended__cp00AD__single.a46588c69d43e80c618038b95eff2893,extended,00AD,single,,0,3,True,[],"[{""original_token"": ""MASTERCARD"", ""salted_token"": ""MA­STERCARD"", ""start"": 1271, ""end"": 1281, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""payable"", ""salted_token"": ""pa­yable"", ""start"": 1567, ""end"": 1574, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Postal"", ""salted_token"": ""Po­stal"", ""start"": 2189, ""end"": 2195, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00248.b243bca51ee69d6e428ca2f45f0fe41b,00248__salted__extended__cp200B__single.b243bca51ee69d6e428ca2f45f0fe41b,extended,200B,single,,0,3,True,[],"[{""original_token"": ""Qualified"", ""salted_token"": ""Qu​alified"", ""start"": 29, ""end"": 38, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""re​ceive"", ""start"": 1062, ""end"": 1069, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma​ilings"", ""start"": 1074, ""end"": 1082, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00248.b243bca51ee69d6e428ca2f45f0fe41b,00248__salted__extended__cp200C__single.b243bca51ee69d6e428ca2f45f0fe41b,extended,200C,single,,0,3,True,[],"[{""original_token"": ""Qualified"", ""salted_token"": ""Qu‌alified"", ""start"": 29, ""end"": 38, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""re‌ceive"", ""start"": 1062, ""end"": 1069, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma‌ilings"", ""start"": 1074, ""end"": 1082, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00248.b243bca51ee69d6e428ca2f45f0fe41b,00248__salted__extended__cp200D__single.b243bca51ee69d6e428ca2f45f0fe41b,extended,200D,single,,0,3,True,[],"[{""original_token"": ""Qualified"", ""salted_token"": ""Qu‍alified"", ""start"": 29, ""end"": 38, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""re‍ceive"", ""start"": 1062, ""end"": 1069, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma‍ilings"", ""start"": 1074, ""end"": 1082, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00248.b243bca51ee69d6e428ca2f45f0fe41b,00248__salted__extended__cp00AD__single.b243bca51ee69d6e428ca2f45f0fe41b,extended,00AD,single,,0,3,True,[],"[{""original_token"": ""Qualified"", ""salted_token"": ""Qu­alified"", ""start"": 29, ""end"": 38, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""re­ceive"", ""start"": 1062, ""end"": 1069, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma­ilings"", ""start"": 1074, ""end"": 1082, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00249.5f45607c1bffe89f60ba1ec9f878039a,00249__salted__extended__cp200B__single.5f45607c1bffe89f60ba1ec9f878039a,extended,200B,single,,1,3,True,"[{""original_token"": ""mortgage"", ""salted_token"": ""mo​rtgage"", ""start"": 22, ""end"": 30, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Dear"", ""salted_token"": ""De​ar"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""lenders"", ""salted_token"": ""le​nders"", ""start"": 163, ""end"": 170, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Refinance"", ""salted_token"": ""Re​finance"", ""start"": 191, ""end"": 200, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00249.5f45607c1bffe89f60ba1ec9f878039a,00249__salted__extended__cp200C__single.5f45607c1bffe89f60ba1ec9f878039a,extended,200C,single,,1,3,True,"[{""original_token"": ""mortgage"", ""salted_token"": ""mo‌rtgage"", ""start"": 22, ""end"": 30, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Dear"", ""salted_token"": ""De‌ar"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""lenders"", ""salted_token"": ""le‌nders"", ""start"": 163, ""end"": 170, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Refinance"", ""salted_token"": ""Re‌finance"", ""start"": 191, ""end"": 200, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00249.5f45607c1bffe89f60ba1ec9f878039a,00249__salted__extended__cp200D__single.5f45607c1bffe89f60ba1ec9f878039a,extended,200D,single,,1,3,True,"[{""original_token"": ""mortgage"", ""salted_token"": ""mo‍rtgage"", ""start"": 22, ""end"": 30, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Dear"", ""salted_token"": ""De‍ar"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""lenders"", ""salted_token"": ""le‍nders"", ""start"": 163, ""end"": 170, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Refinance"", ""salted_token"": ""Re‍finance"", ""start"": 191, ""end"": 200, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00249.5f45607c1bffe89f60ba1ec9f878039a,00249__salted__extended__cp00AD__single.5f45607c1bffe89f60ba1ec9f878039a,extended,00AD,single,,1,3,True,"[{""original_token"": ""mortgage"", ""salted_token"": ""mo­rtgage"", ""start"": 22, ""end"": 30, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Dear"", ""salted_token"": ""De­ar"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""lenders"", ""salted_token"": ""le­nders"", ""start"": 163, ""end"": 170, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Refinance"", ""salted_token"": ""Re­finance"", ""start"": 191, ""end"": 200, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__extended__cp200B__single.6b4b7e79e1706156839a00817d774e37,extended,200B,single,,1,0,False,"[{""original_token"": ""SYSTEMWORKS"", ""salted_token"": ""SY​STEMWORKS"", ""start"": 4, ""end"": 15, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__extended__cp200C__single.6b4b7e79e1706156839a00817d774e37,extended,200C,single,,1,0,False,"[{""original_token"": ""SYSTEMWORKS"", ""salted_token"": ""SY‌STEMWORKS"", ""start"": 4, ""end"": 15, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__extended__cp200D__single.6b4b7e79e1706156839a00817d774e37,extended,200D,single,,1,0,False,"[{""original_token"": ""SYSTEMWORKS"", ""salted_token"": ""SY‍STEMWORKS"", ""start"": 4, ""end"": 15, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__extended__cp00AD__single.6b4b7e79e1706156839a00817d774e37,extended,00AD,single,,1,0,False,"[{""original_token"": ""SYSTEMWORKS"", ""salted_token"": ""SY­STEMWORKS"", ""start"": 4, ""end"": 15, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__extended__cp200B__single.12b64e557e52daf5fc5a52e47df2f4e3,extended,200B,single,,0,3,True,[],"[{""original_token"": ""Mastercard"", ""salted_token"": ""Ma​stercard"", ""start"": 942, ""end"": 952, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""opted"", ""salted_token"": ""op​ted"", ""start"": 1329, ""end"": 1334, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""re​ceive"", ""start"": 1355, ""end"": 1362, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__extended__cp200C__single.12b64e557e52daf5fc5a52e47df2f4e3,extended,200C,single,,0,3,True,[],"[{""original_token"": ""Mastercard"", ""salted_token"": ""Ma‌stercard"", ""start"": 942, ""end"": 952, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""opted"", ""salted_token"": ""op‌ted"", ""start"": 1329, ""end"": 1334, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""re‌ceive"", ""start"": 1355, ""end"": 1362, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__extended__cp200D__single.12b64e557e52daf5fc5a52e47df2f4e3,extended,200D,single,,0,3,True,[],"[{""original_token"": ""Mastercard"", ""salted_token"": ""Ma‍stercard"", ""start"": 942, ""end"": 952, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""opted"", ""salted_token"": ""op‍ted"", ""start"": 1329, ""end"": 1334, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""re‍ceive"", ""start"": 1355, ""end"": 1362, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__extended__cp00AD__single.12b64e557e52daf5fc5a52e47df2f4e3,extended,00AD,single,,0,3,True,[],"[{""original_token"": ""Mastercard"", ""salted_token"": ""Ma­stercard"", ""start"": 942, ""end"": 952, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""opted"", ""salted_token"": ""op­ted"", ""start"": 1329, ""end"": 1334, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""re­ceive"", ""start"": 1355, ""end"": 1362, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__extended__cp200B__single.32b258c4cc08d235b2ca36fc16074f08,extended,200B,single,,0,3,True,[],"[{""original_token"": ""Click"", ""salted_token"": ""Cl​ick"", ""start"": 215, ""end"": 220, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""click"", ""salted_token"": ""cl​ick"", ""start"": 567, ""end"": 572, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Click"", ""salted_token"": ""Cl​ick"", ""start"": 1853, ""end"": 1858, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
