message_id,variant_filename,vocab_type,codepoint,salt_mode,fragment_max_positions,n_insert_subject,n_insert_body,body_part_found,subject_targets,body_targets
00306.9e12acdecaf3825733a1aadc2455b166,00306__salted__broad__cp200D__single.9e12acdecaf3825733a1aadc2455b166,broad,200D,single,,1,3,True,"[{""original_token"": ""ADV"", ""salted_token"": ""AD‍V"", ""start"": 0, ""end"": 3, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""remove"", ""salted_token"": ""re‍move"", ""start"": 3, ""end"": 9, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""toll"", ""salted_token"": ""to‍ll"", ""start"": 353, ""end"": 357, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Sincerely"", ""salted_token"": ""Si‍ncerely"", ""start"": 378, ""end"": 387, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00306.9e12acdecaf3825733a1aadc2455b166,00306__salted__broad__cp00AD__single.9e12acdecaf3825733a1aadc2455b166,broad,00AD,single,,1,3,True,"[{""original_token"": ""ADV"", ""salted_token"": ""AD­V"", ""start"": 0, ""end"": 3, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""remove"", ""salted_token"": ""re­move"", ""start"": 3, ""end"": 9, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""toll"", ""salted_token"": ""to­ll"", ""start"": 353, ""end"": 357, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Sincerely"", ""salted_token"": ""Si­ncerely"", ""start"": 378, ""end"": 387, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00307.79b64580c5c605583aec7b7a4f8679c0,00307__salted__broad__cp200B__single.79b64580c5c605583aec7b7a4f8679c0,broad,200B,single,,1,3,True,"[{""original_token"": ""Credit"", ""salted_token"": ""Cr​edit"", ""start"": 5, ""end"": 11, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""refinance"", ""salted_token"": ""re​finance"", ""start"": 33, ""end"": 42, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""credit"", ""salted_token"": ""cr​edit"", ""start"": 50, ""end"": 56, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mortgage"", ""salted_token"": ""mo​rtgage"", ""start"": 137, ""end"": 145, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00307.79b64580c5c605583aec7b7a4f8679c0,00307__salted__broad__cp200C__single.79b64580c5c605583aec7b7a4f8679c0,broad,200C,single,,1,3,True,"[{""original_token"": ""Credit"", ""salted_token"": ""Cr‌edit"", ""start"": 5, ""end"": 11, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""refinance"", ""salted_token"": ""re‌finance"", ""start"": 33, ""end"": 42, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""credit"", ""salted_token"": ""cr‌edit"", ""start"": 50, ""end"": 56, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mortgage"", ""salted_token"": ""mo‌rtgage"", ""start"": 137, ""end"": 145, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00307.79b64580c5c605583aec7b7a4f8679c0,00307__salted__broad__cp200D__single.79b64580c5c605583aec7b7a4f8679c0,broad,200D,single,,1,3,True,"[{""original_token"": ""Credit"", ""salted_token"": ""Cr‍edit"", ""start"": 5, ""end"": 11, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""refinance"", ""salted_token"": ""re‍finance"", ""start"": 33, ""end"": 42, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""credit"", ""salted_token"": ""cr‍edit"", ""start"": 50, ""end"": 56, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mortgage"", ""salted_token"": ""mo‍rtgage"", ""start"": 137, ""end"": 145, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00307.79b64580c5c605583aec7b7a4f8679c0,00307__salted__broad__cp00AD__single.79b64580c5c605583aec7b7a4f8679c0,broad,00AD,single,,1,3,True,"[{""original_token"": ""Credit"", ""salted_token"": ""Cr­edit"", ""start"": 5, ""end"": 11, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""refinance"", ""salted_token"": ""re­finance"", ""start"": 33, ""end"": 42, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""credit"", ""salted_token"": ""cr­edit"", ""start"": 50, ""end"": 56, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mortgage"", ""salted_token"": ""mo­rtgage"", ""start"": 137, ""end"": 145, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00308.c80d7cb2a6981efac408b429d42d2b89,00308__salted__broad__cp200B__single.c80d7cb2a6981efac408b429d42d2b89,broad,200B,single,,0,3,True,[],"[{""original_token"": ""Products"", ""salted_token"": ""Pr​oducts"", ""start"": 35, ""end"": 43, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Classified"", ""salted_token"": ""Cl​assified"", ""start"": 73, ""end"": 83, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""classified"", ""salted_token"": ""cl​assified"", ""start"": 203, ""end"": 213, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00308.c80d7cb2a6981efac408b429d42d2b89,00308__salted__broad__cp200C__single.c80d7cb2a6981efac408b429d42d2b89,broad,200C,single,,0,3,True,[],"[{""original_token"": ""Products"", ""salted_token"": ""Pr‌oducts"", ""start"": 35, ""end"": 43, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Classified"", ""salted_token"": ""Cl‌assified"", ""start"": 73, ""end"": 83, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""classified"", ""salted_token"": ""cl‌assified"", ""start"": 203, ""end"": 213, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00308.c80d7cb2a6981efac408b429d42d2b89,00308__salted__broad__cp200D__single.c80d7cb2a6981efac408b429d42d2b89,broad,200D,single,,0,3,True,[],"[{""original_token"": ""Products"", ""salted_token"": ""Pr‍oducts"", ""start"": 35, ""end"": 43, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Classified"", ""salted_token"": ""Cl‍assified"", ""start"": 73, ""end"": 83, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""classified"", ""salted_token"": ""cl‍assified"", ""start"": 203, ""end"": 213, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00308.c80d7cb2a6981efac408b429d42d2b89,00308__salted__broad__cp00AD__single.c80d7cb2a6981efac408b429d42d2b89,broad,00AD,single,,0,3,True,[],"[{""original_token"": ""Products"", ""salted_token"": ""Pr­oducts"", ""start"": 35, ""end"": 43, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Classified"", ""salted_token"": ""Cl­assified"", ""start"": 73, ""end"": 83, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""classified"", ""salted_token"": ""cl­assified"", ""start"": 203, ""end"": 213, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00309.d9efb4713f45f4e1237d3f9b757d0916,00309__salted__broad__cp200B__single.d9efb4713f45f4e1237d3f9b757d0916,broad,200B,single,,0,3,True,[],"[{""original_token"": ""guarantees"", ""salted_token"": ""gu​arantees"", ""start"": 172, ""end"": 182, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""financially"", ""salted_token"": ""fi​nancially"", ""start"": 226, ""end"": 237, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""opportunity"", ""salted_token"": ""op​portunity"", ""start"": 430, ""end"": 441, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00309.d9efb4713f45f4e1237d3f9b757d0916,00309__salted__broad__cp200C__single.d9efb4713f45f4e1237d3f9b757d0916,broad,200C,single,,0,3,True,[],"[{""original_token"": ""guarantees"", ""salted_token"": ""gu‌arantees"", ""start"": 172, ""end"": 182, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""financially"", ""salted_token"": ""fi‌nancially"", ""start"": 226, ""end"": 237, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""opportunity"", ""salted_token"": ""op‌portunity"", ""start"": 430, ""end"": 441, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00309.d9efb4713f45f4e1237d3f9b757d0916,00309__salted__broad__cp200D__single.d9efb4713f45f4e1237d3f9b757d0916,broad,200D,single,,0,3,True,[],"[{""original_token"": ""guarantees"", ""salted_token"": ""gu‍arantees"", ""start"": 172, ""end"": 182, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""financially"", ""salted_token"": ""fi‍nancially"", ""start"": 226, ""end"": 237, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""opportunity"", ""salted_token"": ""op‍portunity"", ""start"": 430, ""end"": 441, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00309.d9efb4713f45f4e1237d3f9b757d0916,00309__salted__broad__cp00AD__single.d9efb4713f45f4e1237d3f9b757d0916,broad,00AD,single,,0,3,True,[],"[{""original_token"": ""guarantees"", ""salted_token"": ""gu­arantees"", ""start"": 172, ""end"": 182, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""financially"", ""salted_token"": ""fi­nancially"", ""start"": 226, ""end"": 237, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""opportunity"", ""salted_token"": ""op­portunity"", ""start"": 430, ""end"": 441, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00310.dd799961317914374088b04cc0fb1b85,00310__salted__broad__cp200B__single.dd799961317914374088b04cc0fb1b85,broad,200B,single,,1,0,False,"[{""original_token"": ""proven"", ""salted_token"": ""pr​oven"", ""start"": 24, ""end"": 30, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00310.dd799961317914374088b04cc0fb1b85,00310__salted__broad__cp200C__single.dd799961317914374088b04cc0fb1b85,broad,200C,single,,1,0,False,"[{""original_token"": ""proven"", ""salted_token"": ""pr‌oven"", ""start"": 24, ""end"": 30, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00310.dd799961317914374088b04cc0fb1b85,00310__salted__broad__cp200D__single.dd799961317914374088b04cc0fb1b85,broad,200D,single,,1,0,False,"[{""original_token"": ""proven"", ""salted_token"": ""pr‍oven"", ""start"": 24, ""end"": 30, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00310.dd799961317914374088b04cc0fb1b85,00310__salted__broad__cp00AD__single.dd799961317914374088b04cc0fb1b85,broad,00AD,single,,1,0,False,"[{""original_token"": ""proven"", ""salted_token"": ""pr­oven"", ""start"": 24, ""end"": 30, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00312.75c839d7d4f6da9e860a11b617904fb5,00312__salted__broad__cp200B__single.75c839d7d4f6da9e860a11b617904fb5,broad,200B,single,,0,3,True,[],"[{""original_token"": ""Africa"", ""salted_token"": ""Af​rica"", ""start"": 73, ""end"": 79, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Dear"", ""salted_token"": ""De​ar"", ""start"": 85, ""end"": 89, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""confidential"", ""salted_token"": ""co​nfidential"", ""start"": 112, ""end"": 124, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00312.75c839d7d4f6da9e860a11b617904fb5,00312__salted__broad__cp200C__single.75c839d7d4f6da9e860a11b617904fb5,broad,200C,single,,0,3,True,[],"[{""original_token"": ""Africa"", ""salted_token"": ""Af‌rica"", ""start"": 73, ""end"": 79, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Dear"", ""salted_token"": ""De‌ar"", ""start"": 85, ""end"": 89, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""confidential"", ""salted_token"": ""co‌nfidential"", ""start"": 112, ""end"": 124, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00312.75c839d7d4f6da9e860a11b617904fb5,00312__salted__broad__cp200D__single.75c839d7d4f6da9e860a11b617904fb5,broad,200D,single,,0,3,True,[],"[{""original_token"": ""Africa"", ""salted_token"": ""Af‍rica"", ""start"": 73, ""end"": 79, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Dear"", ""salted_token"": ""De‍ar"", ""start"": 85, ""end"": 89, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""confidential"", ""salted_token"": ""co‍nfidential"", ""start"": 112, ""end"": 124, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00312.75c839d7d4f6da9e860a11b617904fb5,00312__salted__broad__cp00AD__single.75c839d7d4f6da9e860a11b617904fb5,broad,00AD,single,,0,3,True,[],"[{""original_token"": ""Africa"", ""salted_token"": ""Af­rica"", ""start"": 73, ""end"": 79, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Dear"", ""salted_token"": ""De­ar"", ""start"": 85, ""end"": 89, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""confidential"", ""salted_token"": ""co­nfidential"", ""start"": 112, ""end"": 124, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00313.4363902393c0037670bc9483d19dc551,00313__salted__broad__cp200B__single.4363902393c0037670bc9483d19dc551,broad,200B,single,,1,0,False,"[{""original_token"": ""merchant"", ""salted_token"": ""me​rchant"", ""start"": 21, ""end"": 29, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00313.4363902393c0037670bc9483d19dc551,00313__salted__broad__cp200C__single.4363902393c0037670bc9483d19dc551,broad,200C,single,,1,0,False,"[{""original_token"": ""merchant"", ""salted_token"": ""me‌rchant"", ""start"": 21, ""end"": 29, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00313.4363902393c0037670bc9483d19dc551,00313__salted__broad__cp200D__single.4363902393c0037670bc9483d19dc551,broad,200D,single,,1,0,False,"[{""original_token"": ""merchant"", ""salted_token"": ""me‍rchant"", ""start"": 21, ""end"": 29, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00313.4363902393c0037670bc9483d19dc551,00313__salted__broad__cp00AD__single.4363902393c0037670bc9483d19dc551,broad,00AD,single,,1,0,False,"[{""original_token"": ""merchant"", ""salted_token"": ""me­rchant"", ""start"": 21, ""end"": 29, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00315.0ee82a2e087ffcf6efbd30b36499ead6,00315__salted__broad__cp200B__single.0ee82a2e087ffcf6efbd30b36499ead6,broad,200B,single,,1,3,True,"[{""original_token"": ""Funds"", ""salted_token"": ""Fu​nds"", ""start"": 0, ""end"": 5, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""NIGERIA"", ""salted_token"": ""NI​GERIA"", ""start"": 19, ""end"": 26, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Dear"", ""salted_token"": ""De​ar"", ""start"": 57, ""end"": 61, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Sir"", ""salted_token"": ""Si​r"", ""start"": 62, ""end"": 65, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00315.0ee82a2e087ffcf6efbd30b36499ead6,00315__salted__broad__cp200C__single.0ee82a2e087ffcf6efbd30b36499ead6,broad,200C,single,,1,3,True,"[{""original_token"": ""Funds"", ""salted_token"": ""Fu‌nds"", ""start"": 0, ""end"": 5, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""NIGERIA"", ""salted_token"": ""NI‌GERIA"", ""start"": 19, ""end"": 26, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Dear"", ""salted_token"": ""De‌ar"", ""start"": 57, ""end"": 61, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Sir"", ""salted_token"": ""Si‌r"", ""start"": 62, ""end"": 65, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00315.0ee82a2e087ffcf6efbd30b36499ead6,00315__salted__broad__cp200D__single.0ee82a2e087ffcf6efbd30b36499ead6,broad,200D,single,,1,3,True,"[{""original_token"": ""Funds"", ""salted_token"": ""Fu‍nds"", ""start"": 0, ""end"": 5, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""NIGERIA"", ""salted_token"": ""NI‍GERIA"", ""start"": 19, ""end"": 26, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Dear"", ""salted_token"": ""De‍ar"", ""start"": 57, ""end"": 61, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Sir"", ""salted_token"": ""Si‍r"", ""start"": 62, ""end"": 65, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00315.0ee82a2e087ffcf6efbd30b36499ead6,00315__salted__broad__cp00AD__single.0ee82a2e087ffcf6efbd30b36499ead6,broad,00AD,single,,1,3,True,"[{""original_token"": ""Funds"", ""salted_token"": ""Fu­nds"", ""start"": 0, ""end"": 5, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""NIGERIA"", ""salted_token"": ""NI­GERIA"", ""start"": 19, ""end"": 26, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Dear"", ""salted_token"": ""De­ar"", ""start"": 57, ""end"": 61, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Sir"", ""salted_token"": ""Si­r"", ""start"": 62, ""end"": 65, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00315.81905f8867f52179286a6a5bdd1483fa,00315__salted__broad__cp200B__single.81905f8867f52179286a6a5bdd1483fa,broad,200B,single,,1,0,False,"[{""original_token"": ""credit"", ""salted_token"": ""cr​edit"", ""start"": 9, ""end"": 15, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00315.81905f8867f52179286a6a5bdd1483fa,00315__salted__broad__cp200C__single.81905f8867f52179286a6a5bdd1483fa,broad,200C,single,,1,0,False,"[{""original_token"": ""credit"", ""salted_token"": ""cr‌edit"", ""start"": 9, ""end"": 15, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00315.81905f8867f52179286a6a5bdd1483fa,00315__salted__broad__cp200D__single.81905f8867f52179286a6a5bdd1483fa,broad,200D,single,,1,0,False,"[{""original_token"": ""credit"", ""salted_token"": ""cr‍edit"", ""start"": 9, ""end"": 15, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00315.81905f8867f52179286a6a5bdd1483fa,00315__salted__broad__cp00AD__single.81905f8867f52179286a6a5bdd1483fa,broad,00AD,single,,1,0,False,"[{""original_token"": ""credit"", ""salted_token"": ""cr­edit"", ""start"": 9, ""end"": 15, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00316.311d11f764c6e452b2f0208b53b94ea2,00316__salted__broad__cp200B__single.311d11f764c6e452b2f0208b53b94ea2,broad,200B,single,,1,3,True,"[{""original_token"": ""Million"", ""salted_token"": ""Mi​llion"", ""start"": 18, ""end"": 25, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Million"", ""salted_token"": ""Mi​llion"", ""start"": 53, ""end"": 60, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Million"", ""salted_token"": ""Mi​llion"", ""start"": 121, ""end"": 128, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""EMAILS"", ""salted_token"": ""EM​AILS"", ""start"": 228, ""end"": 234, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00316.311d11f764c6e452b2f0208b53b94ea2,00316__salted__broad__cp200C__single.311d11f764c6e452b2f0208b53b94ea2,broad,200C,single,,1,3,True,"[{""original_token"": ""Million"", ""salted_token"": ""Mi‌llion"", ""start"": 18, ""end"": 25, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Million"", ""salted_token"": ""Mi‌llion"", ""start"": 53, ""end"": 60, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Million"", ""salted_token"": ""Mi‌llion"", ""start"": 121, ""end"": 128, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""EMAILS"", ""salted_token"": ""EM‌AILS"", ""start"": 228, ""end"": 234, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00316.311d11f764c6e452b2f0208b53b94ea2,00316__salted__broad__cp200D__single.311d11f764c6e452b2f0208b53b94ea2,broad,200D,single,,1,3,True,"[{""original_token"": ""Million"", ""salted_token"": ""Mi‍llion"", ""start"": 18, ""end"": 25, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Million"", ""salted_token"": ""Mi‍llion"", ""start"": 53, ""end"": 60, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Million"", ""salted_token"": ""Mi‍llion"", ""start"": 121, ""end"": 128, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""EMAILS"", ""salted_token"": ""EM‍AILS"", ""start"": 228, ""end"": 234, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00316.311d11f764c6e452b2f0208b53b94ea2,00316__salted__broad__cp00AD__single.311d11f764c6e452b2f0208b53b94ea2,broad,00AD,single,,1,3,True,"[{""original_token"": ""Million"", ""salted_token"": ""Mi­llion"", ""start"": 18, ""end"": 25, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Million"", ""salted_token"": ""Mi­llion"", ""start"": 53, ""end"": 60, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Million"", ""salted_token"": ""Mi­llion"", ""start"": 121, ""end"": 128, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""EMAILS"", ""salted_token"": ""EM­AILS"", ""start"": 228, ""end"": 234, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00316.6127940652124130611907ee0c20ab5e,00316__salted__broad__cp200B__single.6127940652124130611907ee0c20ab5e,broad,200B,single,,0,3,True,[],"[{""original_token"": ""Dear"", ""salted_token"": ""De​ar"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""offering"", ""salted_token"": ""of​fering"", ""start"": 34, ""end"": 42, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""purchase"", ""salted_token"": ""pu​rchase"", ""start"": 137, ""end"": 145, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00316.6127940652124130611907ee0c20ab5e,00316__salted__broad__cp200C__single.6127940652124130611907ee0c20ab5e,broad,200C,single,,0,3,True,[],"[{""original_token"": ""Dear"", ""salted_token"": ""De‌ar"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""offering"", ""salted_token"": ""of‌fering"", ""start"": 34, ""end"": 42, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""purchase"", ""salted_token"": ""pu‌rchase"", ""start"": 137, ""end"": 145, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00316.6127940652124130611907ee0c20ab5e,00316__salted__broad__cp200D__single.6127940652124130611907ee0c20ab5e,broad,200D,single,,0,3,True,[],"[{""original_token"": ""Dear"", ""salted_token"": ""De‍ar"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""offering"", ""salted_token"": ""of‍fering"", ""start"": 34, ""end"": 42, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""purchase"", ""salted_token"": ""pu‍rchase"", ""start"": 137, ""end"": 145, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00316.6127940652124130611907ee0c20ab5e,00316__salted__broad__cp00AD__single.6127940652124130611907ee0c20ab5e,broad,00AD,single,,0,3,True,[],"[{""original_token"": ""Dear"", ""salted_token"": ""De­ar"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""offering"", ""salted_token"": ""of­fering"", ""start"": 34, ""end"": 42, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""purchase"", ""salted_token"": ""pu­rchase"", ""start"": 137, ""end"": 145, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00317.22fe43af6f4c707c4f1bdc56af959a8e,00317__salted__broad__cp200B__single.22fe43af6f4c707c4f1bdc56af959a8e,broad,200B,single,,1,3,True,"[{""original_token"": ""Affiliate"", ""salted_token"": ""Af​filiate"", ""start"": 8, ""end"": 17, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""shall"", ""salted_token"": ""sh​all"", ""start"": 440, ""end"": 445, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""teen"", ""salted_token"": ""te​en"", ""start"": 749, ""end"": 753, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""purchase"", ""salted_token"": ""pu​rchase"", ""start"": 1726, ""end"": 1734, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00317.22fe43af6f4c707c4f1bdc56af959a8e,00317__salted__broad__cp200C__single.22fe43af6f4c707c4f1bdc56af959a8e,broad,200C,single,,1,3,True,"[{""original_token"": ""Affiliate"", ""salted_token"": ""Af‌filiate"", ""start"": 8, ""end"": 17, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""shall"", ""salted_token"": ""sh‌all"", ""start"": 440, ""end"": 445, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""teen"", ""salted_token"": ""te‌en"", ""start"": 749, ""end"": 753, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""purchase"", ""salted_token"": ""pu‌rchase"", ""start"": 1726, ""end"": 1734, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00317.22fe43af6f4c707c4f1bdc56af959a8e,00317__salted__broad__cp200D__single.22fe43af6f4c707c4f1bdc56af959a8e,broad,200D,single,,1,3,True,"[{""original_token"": ""Affiliate"", ""salted_token"": ""Af‍filiate"", ""start"": 8, ""end"": 17, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""shall"", ""salted_token"": ""sh‍all"", ""start"": 440, ""end"": 445, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""teen"", ""salted_token"": ""te‍en"", ""start"": 749, ""end"": 753, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""purchase"", ""salted_token"": ""pu‍rchase"", ""start"": 1726, ""end"": 1734, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
