message_id,variant_filename,vocab_type,codepoint,salt_mode,fragment_max_positions,n_insert_subject,n_insert_body,body_part_found,subject_targets,body_targets
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__extended__cp200C__fragment.6b4b7e79e1706156839a00817d774e37,extended,200C,fragment,,1,0,False,"[{""original_token"": ""SYSTEMWORKS"", ""salted_token"": ""S‌Y‌S‌T‌E‌M‌W‌O‌R‌K‌S"", ""start"": 4, ""end"": 15, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__extended__cp200D__fragment.6b4b7e79e1706156839a00817d774e37,extended,200D,fragment,,1,0,False,"[{""original_token"": ""SYSTEMWORKS"", ""salted_token"": ""S‍Y‍S‍T‍E‍M‍W‍O‍R‍K‍S"", ""start"": 4, ""end"": 15, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__extended__cp00AD__fragment.6b4b7e79e1706156839a00817d774e37,extended,00AD,fragment,,1,0,False,"[{""original_token"": ""SYSTEMWORKS"", ""salted_token"": ""S­Y­S­T­E­M­W­O­R­K­S"", ""start"": 4, ""end"": 15, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__extended__cp200B__fragment.12b64e557e52daf5fc5a52e47df2f4e3,extended,200B,fragment,,0,3,True,[],"[{""original_token"": ""Mastercard"", ""salted_token"": ""M​a​s​t​e​r​c​a​r​d"", ""start"": 942, ""end"": 952, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""opted"", ""salted_token"": ""o​p​t​e​d"", ""start"": 1329, ""end"": 1334, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""r​e​c​e​i​v​e"", ""start"": 1355, ""end"": 1362, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__extended__cp200C__fragment.12b64e557e52daf5fc5a52e47df2f4e3,extended,200C,fragment,,0,3,True,[],"[{""original_token"": ""Mastercard"", ""salted_token"": ""M‌a‌s‌t‌e‌r‌c‌a‌r‌d"", ""start"": 942, ""end"": 952, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""opted"", ""salted_token"": ""o‌p‌t‌e‌d"", ""start"": 1329, ""end"": 1334, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""r‌e‌c‌e‌i‌v‌e"", ""start"": 1355, ""end"": 1362, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__extended__cp200D__fragment.12b64e557e52daf5fc5a52e47df2f4e3,extended,200D,fragment,,0,3,True,[],"[{""original_token"": ""Mastercard"", ""salted_token"": ""M‍a‍s‍t‍e‍r‍c‍a‍r‍d"", ""start"": 942, ""end"": 952, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""opted"", ""salted_token"": ""o‍p‍t‍e‍d"", ""start"": 1329, ""end"": 1334, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""r‍e‍c‍e‍i‍v‍e"", ""start"": 1355, ""end"": 1362, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__extended__cp00AD__fragment.12b64e557e52daf5fc5a52e47df2f4e3,extended,00AD,fragment,,0,3,True,[],"[{""original_token"": ""Mastercard"", ""salted_token"": ""M­a­s­t­e­r­c­a­r­d"", ""start"": 942, ""end"": 952, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""opted"", ""salted_token"": ""o­p­t­e­d"", ""start"": 1329, ""end"": 1334, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""r­e­c­e­i­v­e"", ""start"": 1355, ""end"": 1362, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__extended__cp200B__fragment.32b258c4cc08d235b2ca36fc16074f08,extended,200B,fragment,,0,3,True,[],"[{""original_token"": ""Click"", ""salted_token"": ""C​l​i​c​k"", ""start"": 215, ""end"": 220, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""click"", ""salted_token"": ""c​l​i​c​k"", ""start"": 567, ""end"": 572, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Click"", ""salted_token"": ""C​l​i​c​k"", ""start"": 1853, ""end"": 1858, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__extended__cp200C__fragment.32b258c4cc08d235b2ca36fc16074f08,extended,200C,fragment,,0,3,True,[],"[{""original_token"": ""Click"", ""salted_token"": ""C‌l‌i‌c‌k"", ""start"": 215, ""end"": 220, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""click"", ""salted_token"": ""c‌l‌i‌c‌k"", ""start"": 567, ""end"": 572, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Click"", ""salted_token"": ""C‌l‌i‌c‌k"", ""start"": 1853, ""end"": 1858, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__extended__cp200D__fragment.32b258c4cc08d235b2ca36fc16074f08,extended,200D,fragment,,0,3,True,[],"[{""original_token"": ""Click"", ""salted_token"": ""C‍l‍i‍c‍k"", ""start"": 215, ""end"": 220, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""click"", ""salted_token"": ""c‍l‍i‍c‍k"", ""start"": 567, ""end"": 572, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Click"", ""salted_token"": ""C‍l‍i‍c‍k"", ""start"": 1853, ""end"": 1858, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__extended__cp00AD__fragment.32b258c4cc08d235b2ca36fc16074f08,extended,00AD,fragment,,0,3,True,[],"[{""original_token"": ""Click"", ""salted_token"": ""C­l­i­c­k"", ""start"": 215, ""end"": 220, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""click"", ""salted_token"": ""c­l­i­c­k"", ""start"": 567, ""end"": 572, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Click"", ""salted_token"": ""C­l­i­c­k"", ""start"": 1853, ""end"": 1858, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__extended__cp200B__fragment.02b614f34aa0d5970959123b9386b285,extended,200B,fragment,,0,2,True,[],"[{""original_token"": ""promotion"", ""salted_token"": ""p​r​o​m​o​t​i​o​n"", ""start"": 448, ""end"": 457, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""r​e​c​e​i​v​e"", ""start"": 941, ""end"": 948, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__extended__cp200C__fragment.02b614f34aa0d5970959123b9386b285,extended,200C,fragment,,0,2,True,[],"[{""original_token"": ""promotion"", ""salted_token"": ""p‌r‌o‌m‌o‌t‌i‌o‌n"", ""start"": 448, ""end"": 457, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""r‌e‌c‌e‌i‌v‌e"", ""start"": 941, ""end"": 948, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__extended__cp200D__fragment.02b614f34aa0d5970959123b9386b285,extended,200D,fragment,,0,2,True,[],"[{""original_token"": ""promotion"", ""salted_token"": ""p‍r‍o‍m‍o‍t‍i‍o‍n"", ""start"": 448, ""end"": 457, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""r‍e‍c‍e‍i‍v‍e"", ""start"": 941, ""end"": 948, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__extended__cp00AD__fragment.02b614f34aa0d5970959123b9386b285,extended,00AD,fragment,,0,2,True,[],"[{""original_token"": ""promotion"", ""salted_token"": ""p­r­o­m­o­t­i­o­n"", ""start"": 448, ""end"": 457, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""r­e­c­e­i­v­e"", ""start"": 941, ""end"": 948, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__extended__cp200B__fragment.1d58a13e343c1e53aca2ed2121a3f815,extended,200B,fragment,,1,3,True,"[{""original_token"": ""assistance"", ""salted_token"": ""a​s​s​i​s​t​a​n​c​e"", ""start"": 9, ""end"": 19, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""DEAR"", ""salted_token"": ""D​E​A​R"", ""start"": 137, ""end"": 141, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""SIR"", ""salted_token"": ""S​I​R"", ""start"": 142, ""end"": 145, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""presently"", ""salted_token"": ""p​r​e​s​e​n​t​l​y"", ""start"": 393, ""end"": 402, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__extended__cp200C__fragment.1d58a13e343c1e53aca2ed2121a3f815,extended,200C,fragment,,1,3,True,"[{""original_token"": ""assistance"", ""salted_token"": ""a‌s‌s‌i‌s‌t‌a‌n‌c‌e"", ""start"": 9, ""end"": 19, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""DEAR"", ""salted_token"": ""D‌E‌A‌R"", ""start"": 137, ""end"": 141, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""SIR"", ""salted_token"": ""S‌I‌R"", ""start"": 142, ""end"": 145, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""presently"", ""salted_token"": ""p‌r‌e‌s‌e‌n‌t‌l‌y"", ""start"": 393, ""end"": 402, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__extended__cp200D__fragment.1d58a13e343c1e53aca2ed2121a3f815,extended,200D,fragment,,1,3,True,"[{""original_token"": ""assistance"", ""salted_token"": ""a‍s‍s‍i‍s‍t‍a‍n‍c‍e"", ""start"": 9, ""end"": 19, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""DEAR"", ""salted_token"": ""D‍E‍A‍R"", ""start"": 137, ""end"": 141, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""SIR"", ""salted_token"": ""S‍I‍R"", ""start"": 142, ""end"": 145, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""presently"", ""salted_token"": ""p‍r‍e‍s‍e‍n‍t‍l‍y"", ""start"": 393, ""end"": 402, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__extended__cp00AD__fragment.1d58a13e343c1e53aca2ed2121a3f815,extended,00AD,fragment,,1,3,True,"[{""original_token"": ""assistance"", ""salted_token"": ""a­s­s­i­s­t­a­n­c­e"", ""start"": 9, ""end"": 19, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""DEAR"", ""salted_token"": ""D­E­A­R"", ""start"": 137, ""end"": 141, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""SIR"", ""salted_token"": ""S­I­R"", ""start"": 142, ""end"": 145, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""presently"", ""salted_token"": ""p­r­e­s­e­n­t­l­y"", ""start"": 393, ""end"": 402, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__extended__cp200B__fragment.026da2bd191f11081b8d8428134b0c66,extended,200B,fragment,,0,3,True,[],"[{""original_token"": ""Promotion"", ""salted_token"": ""P​r​o​m​o​t​i​o​n"", ""start"": 663, ""end"": 672, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Deposit"", ""salted_token"": ""D​e​p​o​s​i​t"", ""start"": 682, ""end"": 689, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""click"", ""salted_token"": ""c​l​i​c​k"", ""start"": 936, ""end"": 941, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__extended__cp200C__fragment.026da2bd191f11081b8d8428134b0c66,extended,200C,fragment,,0,3,True,[],"[{""original_token"": ""Promotion"", ""salted_token"": ""P‌r‌o‌m‌o‌t‌i‌o‌n"", ""start"": 663, ""end"": 672, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Deposit"", ""salted_token"": ""D‌e‌p‌o‌s‌i‌t"", ""start"": 682, ""end"": 689, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""click"", ""salted_token"": ""c‌l‌i‌c‌k"", ""start"": 936, ""end"": 941, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__extended__cp200D__fragment.026da2bd191f11081b8d8428134b0c66,extended,200D,fragment,,0,3,True,[],"[{""original_token"": ""Promotion"", ""salted_token"": ""P‍r‍o‍m‍o‍t‍i‍o‍n"", ""start"": 663, ""end"": 672, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Deposit"", ""salted_token"": ""D‍e‍p‍o‍s‍i‍t"", ""start"": 682, ""end"": 689, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""click"", ""salted_token"": ""c‍l‍i‍c‍k"", ""start"": 936, ""end"": 941, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__extended__cp00AD__fragment.026da2bd191f11081b8d8428134b0c66,extended,00AD,fragment,,0,3,True,[],"[{""original_token"": ""Promotion"", ""salted_token"": ""P­r­o­m­o­t­i­o­n"", ""start"": 663, ""end"": 672, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Deposit"", ""salted_token"": ""D­e­p­o­s­i­t"", ""start"": 682, ""end"": 689, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""click"", ""salted_token"": ""c­l­i­c­k"", ""start"": 936, ""end"": 941, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__extended__cp200B__fragment.227c1ebb961320cd2086d904d698c49b,extended,200B,fragment,,0,3,True,[],"[{""original_token"": ""Premium"", ""salted_token"": ""P​r​e​m​i​u​m"", ""start"": 987, ""end"": 994, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Tobacco"", ""salted_token"": ""T​o​b​a​c​c​o"", ""start"": 1040, ""end"": 1047, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""insurance"", ""salted_token"": ""i​n​s​u​r​a​n​c​e"", ""start"": 1507, ""end"": 1516, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__extended__cp200C__fragment.227c1ebb961320cd2086d904d698c49b,extended,200C,fragment,,0,3,True,[],"[{""original_token"": ""Premium"", ""salted_token"": ""P‌r‌e‌m‌i‌u‌m"", ""start"": 987, ""end"": 994, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Tobacco"", ""salted_token"": ""T‌o‌b‌a‌c‌c‌o"", ""start"": 1040, ""end"": 1047, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""insurance"", ""salted_token"": ""i‌n‌s‌u‌r‌a‌n‌c‌e"", ""start"": 1507, ""end"": 1516, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__extended__cp200D__fragment.227c1ebb961320cd2086d904d698c49b,extended,200D,fragment,,0,3,True,[],"[{""original_token"": ""Premium"", ""salted_token"": ""P‍r‍e‍m‍i‍u‍m"", ""start"": 987, ""end"": 994, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Tobacco"", ""salted_token"": ""T‍o‍b‍a‍c‍c‍o"", ""start"": 1040, ""end"": 1047, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""insurance"", ""salted_token"": ""i‍n‍s‍u‍r‍a‍n‍c‍e"", ""start"": 1507, ""end"": 1516, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__extended__cp00AD__fragment.227c1ebb961320cd2086d904d698c49b,extended,00AD,fragment,,0,3,True,[],"[{""original_token"": ""Premium"", ""salted_token"": ""P­r­e­m­i­u­m"", ""start"": 987, ""end"": 994, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Tobacco"", ""salted_token"": ""T­o­b­a­c­c­o"", ""start"": 1040, ""end"": 1047, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""insurance"", ""salted_token"": ""i­n­s­u­r­a­n­c­e"", ""start"": 1507, ""end"": 1516, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00287.b0495a4dbdff36654c3b3ee2f92bdbf3,00287__salted__extended__cp200B__fragment.b0495a4dbdff36654c3b3ee2f92bdbf3,extended,200B,fragment,,0,1,True,[],"[{""original_token"": ""receive"", ""salted_token"": ""r​e​c​e​i​v​e"", ""start"": 1178, ""end"": 1185, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00287.b0495a4dbdff36654c3b3ee2f92bdbf3,00287__salted__extended__cp200C__fragment.b0495a4dbdff36654c3b3ee2f92bdbf3,extended,200C,fragment,,0,1,True,[],"[{""original_token"": ""receive"", ""salted_token"": ""r‌e‌c‌e‌i‌v‌e"", ""start"": 1178, ""end"": 1185, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00287.b0495a4dbdff36654c3b3ee2f92bdbf3,00287__salted__extended__cp200D__fragment.b0495a4dbdff36654c3b3ee2f92bdbf3,extended,200D,fragment,,0,1,True,[],"[{""original_token"": ""receive"", ""salted_token"": ""r‍e‍c‍e‍i‍v‍e"", ""start"": 1178, ""end"": 1185, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00287.b0495a4dbdff36654c3b3ee2f92bdbf3,00287__salted__extended__cp00AD__fragment.b0495a4dbdff36654c3b3ee2f92bdbf3,extended,00AD,fragment,,0,1,True,[],"[{""original_token"": ""receive"", ""salted_token"": ""r­e­c­e­i­v­e"", ""start"": 1178, ""end"": 1185, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__extended__cp200B__fragment.7aa227e74e89bdd529a3875459d0d5a2,extended,200B,fragment,,0,3,True,[],"[{""original_token"": ""Click"", ""salted_token"": ""C​l​i​c​k"", ""start"": 633, ""end"": 638, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""r​e​c​e​i​v​e"", ""start"": 1077, ""end"": 1084, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""m​a​i​l​i​n​g​s"", ""start"": 1089, ""end"": 1097, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__extended__cp200C__fragment.7aa227e74e89bdd529a3875459d0d5a2,extended,200C,fragment,,0,3,True,[],"[{""original_token"": ""Click"", ""salted_token"": ""C‌l‌i‌c‌k"", ""start"": 633, ""end"": 638, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""r‌e‌c‌e‌i‌v‌e"", ""start"": 1077, ""end"": 1084, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""m‌a‌i‌l‌i‌n‌g‌s"", ""start"": 1089, ""end"": 1097, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__extended__cp200D__fragment.7aa227e74e89bdd529a3875459d0d5a2,extended,200D,fragment,,0,3,True,[],"[{""original_token"": ""Click"", ""salted_token"": ""C‍l‍i‍c‍k"", ""start"": 633, ""end"": 638, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""r‍e‍c‍e‍i‍v‍e"", ""start"": 1077, ""end"": 1084, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""m‍a‍i‍l‍i‍n‍g‍s"", ""start"": 1089, ""end"": 1097, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__extended__cp00AD__fragment.7aa227e74e89bdd529a3875459d0d5a2,extended,00AD,fragment,,0,3,True,[],"[{""original_token"": ""Click"", ""salted_token"": ""C­l­i­c­k"", ""start"": 633, ""end"": 638, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""r­e­c­e­i­v­e"", ""start"": 1077, ""end"": 1084, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""m­a­i­l­i­n­g­s"", ""start"": 1089, ""end"": 1097, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__extended__cp200B__fragment.dbf78a2aaa230d288eb80ab843804252,extended,200B,fragment,,0,3,True,[],"[{""original_token"": ""fees"", ""salted_token"": ""f​e​e​s"", ""start"": 785, ""end"": 789, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Sincerely"", ""salted_token"": ""S​i​n​c​e​r​e​l​y"", ""start"": 886, ""end"": 895, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""promotional"", ""salted_token"": ""p​r​o​m​o​t​i​o​n​a​l"", ""start"": 985, ""end"": 996, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__extended__cp200C__fragment.dbf78a2aaa230d288eb80ab843804252,extended,200C,fragment,,0,3,True,[],"[{""original_token"": ""fees"", ""salted_token"": ""f‌e‌e‌s"", ""start"": 785, ""end"": 789, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Sincerely"", ""salted_token"": ""S‌i‌n‌c‌e‌r‌e‌l‌y"", ""start"": 886, ""end"": 895, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""promotional"", ""salted_token"": ""p‌r‌o‌m‌o‌t‌i‌o‌n‌a‌l"", ""start"": 985, ""end"": 996, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__extended__cp200D__fragment.dbf78a2aaa230d288eb80ab843804252,extended,200D,fragment,,0,3,True,[],"[{""original_token"": ""fees"", ""salted_token"": ""f‍e‍e‍s"", ""start"": 785, ""end"": 789, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Sincerely"", ""salted_token"": ""S‍i‍n‍c‍e‍r‍e‍l‍y"", ""start"": 886, ""end"": 895, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""promotional"", ""salted_token"": ""p‍r‍o‍m‍o‍t‍i‍o‍n‍a‍l"", ""start"": 985, ""end"": 996, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__extended__cp00AD__fragment.dbf78a2aaa230d288eb80ab843804252,extended,00AD,fragment,,0,3,True,[],"[{""original_token"": ""fees"", ""salted_token"": ""f­e­e­s"", ""start"": 785, ""end"": 789, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Sincerely"", ""salted_token"": ""S­i­n­c­e­r­e­l­y"", ""start"": 886, ""end"": 895, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""promotional"", ""salted_token"": ""p­r­o­m­o­t­i­o­n­a­l"", ""start"": 985, ""end"": 996, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__extended__cp200B__fragment.85aa16f800e0aaf8755cdf23d7e035ff,extended,200B,fragment,,1,3,True,"[{""original_token"": ""Annuity"", ""salted_token"": ""A​n​n​u​i​t​y"", ""start"": 28, ""end"": 35, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""annuity"", ""salted_token"": ""a​n​n​u​i​t​y"", ""start"": 17, ""end"": 24, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Guaranteed"", ""salted_token"": ""G​u​a​r​a​n​t​e​e​d"", ""start"": 135, ""end"": 145, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""r​e​c​e​i​v​e"", ""start"": 629, ""end"": 636, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__extended__cp200C__fragment.85aa16f800e0aaf8755cdf23d7e035ff,extended,200C,fragment,,1,3,True,"[{""original_token"": ""Annuity"", ""salted_token"": ""A‌n‌n‌u‌i‌t‌y"", ""start"": 28, ""end"": 35, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""annuity"", ""salted_token"": ""a‌n‌n‌u‌i‌t‌y"", ""start"": 17, ""end"": 24, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Guaranteed"", ""salted_token"": ""G‌u‌a‌r‌a‌n‌t‌e‌e‌d"", ""start"": 135, ""end"": 145, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""r‌e‌c‌e‌i‌v‌e"", ""start"": 629, ""end"": 636, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
